"Componenet","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-14524","LOW","curl","8.5.0-2ubuntu10.6","","When an OAuth2 bearer token is used for an HTTP(S) transfer, and that transfer performs a cross-protocol redirect to a second URL that uses an IMAP, LDAP, POP3 or SMTP scheme, curl might wrongly pass on the bearer token to the new target host."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-14819","LOW","curl","8.5.0-2ubuntu10.6","","When doing TLS related transfers with reused easy or multi handles and altering the  `CURLSSLOPT_NO_PARTIALCHAIN` option, libcurl could accidentally reuse a CA store cached in memory for which the partial chain option was reversed. Contrary to the user's wishes and expectations. This could make libcurl find and accept a trust chain that it otherwise would not."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15079","LOW","curl","8.5.0-2ubuntu10.6","","When doing SSH-based transfers using either SCP or SFTP, and setting the known_hosts file, libcurl could still mistakenly accept connecting to hosts *not present* in the specified file if they were added as recognized in the libssh *global* known_hosts file."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15224","LOW","curl","8.5.0-2ubuntu10.6","","When doing SSH-based transfers using either SCP or SFTP, and asked to do public key authentication, curl would wrongly still ask and authenticate using a locally running SSH agent."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-9086","LOW","curl","8.5.0-2ubuntu10.6","","1. A cookie is set using the `secure` keyword for `https://target`   2. curl is redirected to or otherwise made to speak with `http://target` (same     hostname, but using clear text HTTP) using the same cookie set   3. The same cookie name is set - but with just a slash as path (`path=\""/\"",`).    Since this site is not secure, the cookie *should* just be ignored. 4. A bug in the path comparison logic makes curl read outside a heap buffer    boundary  The bug either causes a crash or it potentially makes the comparison come to the wrong conclusion and lets the clear-text site override the contents of the secure cookie, contrary to expectations and depending on the memory contents immediately following the single-byte allocation that holds the path.  The presumed and correct behavior would be to plainly ignore the second set of the cookie since it was already set as secure on a secure host so overriding it on an insecure host should not be okay."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","dirmngr","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","dirmngr","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","dirmngr","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gnupg","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gnupg","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gnupg","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gnupg-utils","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gnupg-utils","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gnupg-utils","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpg","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gpg","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gpg","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpg-agent","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gpg-agent","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gpg-agent","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgconf","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gpgconf","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gpgconf","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgsm","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gpgsm","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gpgsm","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","gpgv","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","gpgv","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","gpgv","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68973","HIGH","keyboxd","2.4.4-2ubuntu17.3","2.4.4-2ubuntu17.4","In GnuPG before 2.4.9, armor_filter in g10/armor.c has two increments of an index variable where one is intended, leading to an out-of-bounds write for crafted input. (For ExtendedLTS, 2.2.51 and later are fixed versions.)"
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68972","MEDIUM","keyboxd","2.4.4-2ubuntu17.3","","In GnuPG through 2.4.8, if a signed message has \f at the end of a plaintext line, an adversary can construct a modified message that places additional text after the signed material, such that signature verification of the modified message succeeds (although an ""invalid armor"" message is printed during verification). This is related to use of \f as a marker to denote truncation of a long plaintext line."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2022-3219","LOW","keyboxd","2.4.4-2ubuntu17.3","","GnuPG can be made to spin on a relatively small input by (for example) crafting a public key with thousands of signatures attached, compressed down to just a few KB."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-0861","MEDIUM","libc-bin","2.39-0ubuntu8.6","","Passing too large an alignment to the memalign suite of functions (memalign, posix_memalign, aligned_alloc) in the GNU C Library version 2.30 to 2.42 may result in an integer overflow, which could consequently result in a heap corruption.  Note that the attacker must have control over both, the size as well as the alignment arguments of the memalign function to be able to exploit this.  The size parameter must be close enough to PTRDIFF_MAX so as to overflow size_t along with the large alignment argument.  This limits the malicious inputs for the alignment for memalign to the range [1<<62+ 1, 1<<63] and exactly 1<<63 for posix_memalign and aligned_alloc.  Typically the alignment argument passed to such functions is a known constrained quantity (e.g. page size, block size, struct sizes) and is not attacker controlled, because of which this may not be easily exploitable in practice.  An application bug could potentially result in the input alignment being too large, e.g. due to a different buffer overflow or integer overflow in the application or its dependent libraries, but that is again an uncommon usage pattern given typical sources of alignments."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-0861","MEDIUM","libc6","2.39-0ubuntu8.6","","Passing too large an alignment to the memalign suite of functions (memalign, posix_memalign, aligned_alloc) in the GNU C Library version 2.30 to 2.42 may result in an integer overflow, which could consequently result in a heap corruption.  Note that the attacker must have control over both, the size as well as the alignment arguments of the memalign function to be able to exploit this.  The size parameter must be close enough to PTRDIFF_MAX so as to overflow size_t along with the large alignment argument.  This limits the malicious inputs for the alignment for memalign to the range [1<<62+ 1, 1<<63] and exactly 1<<63 for posix_memalign and aligned_alloc.  Typically the alignment argument passed to such functions is a known constrained quantity (e.g. page size, block size, struct sizes) and is not attacker controlled, because of which this may not be easily exploitable in practice.  An application bug could potentially result in the input alignment being too large, e.g. due to a different buffer overflow or integer overflow in the application or its dependent libraries, but that is again an uncommon usage pattern given typical sources of alignments."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-0167","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","When asked to use a `.netrc` file for credentials **and** to follow HTTP redirects, curl could leak the password used for the first host to the followed-to host under certain circumstances.  This flaw only manifests itself if the netrc file has a `default` entry that omits both login and password. A rare circumstance."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-10148","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","curl's websocket code did not update the 32 bit mask pattern for each new  outgoing frame as the specification says. Instead it used a fixed mask that persisted and was used throughout the entire connection.  A predictable mask pattern allows for a malicious server to induce traffic between the two communicating parties that could be interpreted by an involved proxy (configured or transparent) as genuine, real, HTTP traffic with content and thereby poison its cache. That cached poisoned content could then be served to all users of that proxy."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-14524","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","When an OAuth2 bearer token is used for an HTTP(S) transfer, and that transfer performs a cross-protocol redirect to a second URL that uses an IMAP, LDAP, POP3 or SMTP scheme, curl might wrongly pass on the bearer token to the new target host."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-14819","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","When doing TLS related transfers with reused easy or multi handles and altering the  `CURLSSLOPT_NO_PARTIALCHAIN` option, libcurl could accidentally reuse a CA store cached in memory for which the partial chain option was reversed. Contrary to the user's wishes and expectations. This could make libcurl find and accept a trust chain that it otherwise would not."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15079","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","When doing SSH-based transfers using either SCP or SFTP, and setting the known_hosts file, libcurl could still mistakenly accept connecting to hosts *not present* in the specified file if they were added as recognized in the libssh *global* known_hosts file."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15224","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","When doing SSH-based transfers using either SCP or SFTP, and asked to do public key authentication, curl would wrongly still ask and authenticate using a locally running SSH agent."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-9086","LOW","libcurl4t64","8.5.0-2ubuntu10.6","","1. A cookie is set using the `secure` keyword for `https://target`   2. curl is redirected to or otherwise made to speak with `http://target` (same     hostname, but using clear text HTTP) using the same cookie set   3. The same cookie name is set - but with just a slash as path (`path=\""/\"",`).    Since this site is not secure, the cookie *should* just be ignored. 4. A bug in the path comparison logic makes curl read outside a heap buffer    boundary  The bug either causes a crash or it potentially makes the comparison come to the wrong conclusion and lets the clear-text site override the contents of the secure cookie, contrary to expectations and depending on the memory contents immediately following the single-byte allocation that holds the path.  The presumed and correct behavior would be to plainly ignore the second set of the cookie since it was already set as secure on a secure host so overriding it on an insecure host should not be okay."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-66382","MEDIUM","libexpat1","2.6.1-2ubuntu0.3","","In libexpat through 2.7.3, a crafted file with an approximate size of 2 MiB can lead to dozens of seconds of processing time."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2024-2236","LOW","libgcrypt20","1.10.3-2build1","","A timing-based side-channel flaw was found in libgcrypt's RSA implementation. This issue may allow a remote attacker to initiate a Bleichenbacher-style attack, which can lead to the decryption of RSA ciphertexts."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-8941","MEDIUM","libpam-modules","1.5.3-5ubuntu5.5","","A flaw was found in linux-pam. The pam_namespace module may improperly handle user-controlled paths, allowing local users to exploit symlink attacks and race conditions to elevate their privileges to root. This CVE provides a ""complete"" fix for CVE-2025-6020."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-8941","MEDIUM","libpam-modules-bin","1.5.3-5ubuntu5.5","","A flaw was found in linux-pam. The pam_namespace module may improperly handle user-controlled paths, allowing local users to exploit symlink attacks and race conditions to elevate their privileges to root. This CVE provides a ""complete"" fix for CVE-2025-6020."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-8941","MEDIUM","libpam-runtime","1.5.3-5ubuntu5.5","","A flaw was found in linux-pam. The pam_namespace module may improperly handle user-controlled paths, allowing local users to exploit symlink attacks and race conditions to elevate their privileges to root. This CVE provides a ""complete"" fix for CVE-2025-6020."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-8941","MEDIUM","libpam0g","1.5.3-5ubuntu5.5","","A flaw was found in linux-pam. The pam_namespace module may improperly handle user-controlled paths, allowing local users to exploit symlink attacks and race conditions to elevate their privileges to root. This CVE provides a ""complete"" fix for CVE-2025-6020."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-64505","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. Prior to version 1.6.51, a heap buffer over-read vulnerability exists in libpng's png_do_quantize function when processing PNG files with malformed palette indices. The vulnerability occurs when palette_lookup array bounds are not validated against externally-supplied image data, allowing an attacker to craft a PNG file with out-of-range palette indices that trigger out-of-bounds memory access. This issue has been patched in version 1.6.51."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-64506","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. From version 1.6.0 to before 1.6.51, a heap buffer over-read vulnerability exists in libpng's png_write_image_8bit function when processing 8-bit images through the simplified write API with convert_to_8bit enabled. The vulnerability affects 8-bit grayscale+alpha, RGB/RGBA, and images with incomplete row data. A conditional guard incorrectly allows 8-bit input to enter code expecting 16-bit input, causing reads up to 2 bytes beyond allocated buffer boundaries. This issue has been patched in version 1.6.51."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-64720","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. From version 1.6.0 to before 1.6.51, an out-of-bounds read vulnerability exists in png_image_read_composite when processing palette images with PNG_FLAG_OPTIMIZE_ALPHA enabled. The palette compositing code in png_init_read_transformations incorrectly applies background compositing during premultiplication, violating the invariant component ≤ alpha × 257 required by the simplified PNG API. This issue has been patched in version 1.6.51."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-65018","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.1","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. From version 1.6.0 to before 1.6.51, there is a heap buffer overflow vulnerability in the libpng simplified API function png_image_finish_read when processing 16-bit interlaced PNGs with 8-bit output format. Attacker-crafted interlaced PNG files cause heap writes beyond allocated buffer bounds. This issue has been patched in version 1.6.51."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-66293","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. Prior to 1.6.52, an out-of-bounds read vulnerability in libpng's simplified API allows reading up to 1012 bytes beyond the png_sRGB_base[512] array when processing valid palette PNG images with partial transparency and gamma correction. The PNG files that trigger this vulnerability are valid per the PNG specification; the bug is in libpng's internal state management. Upgrade to libpng 1.6.52 or later."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22695","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. From 1.6.51 to 1.6.53, there is a heap buffer over-read in the libpng simplified API function png_image_finish_read when processing interlaced 16-bit PNGs with 8-bit output format and non-minimal row stride. This is a regression introduced by the fix for CVE-2025-65018. This vulnerability is fixed in 1.6.54."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2026-22801","MEDIUM","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.3","LIBPNG is a reference library for use in applications that read, create, and manipulate PNG (Portable Network Graphics) raster image files. From 1.6.26 to 1.6.53, there is an integer truncation in the libpng simplified write API functions png_write_image_16bit and png_write_image_8bit causes heap buffer over-read when the caller provides a negative row stride (for bottom-up image layouts) or a stride exceeding 65535 bytes. The bug was introduced in libpng 1.6.26 (October 2016) by casts added to silence compiler warnings on 16-bit systems. This vulnerability is fixed in 1.6.54."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-15467","MEDIUM","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","Issue summary: Parsing CMS AuthEnvelopedData message with maliciously crafted AEAD parameters can trigger a stack buffer overflow.  Impact summary: A stack buffer overflow may lead to a crash, causing Denial of Service, or potentially remote code execution.  When parsing CMS AuthEnvelopedData structures that use AEAD ciphers such as AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is copied into a fixed-size stack buffer without verifying that its length fits the destination. An attacker can supply a crafted CMS message with an oversized IV, causing a stack-based out-of-bounds write before any authentication or tag verification occurs.  Applications and services that parse untrusted CMS or PKCS#7 content using AEAD ciphers (e.g., S/MIME AuthEnvelopedData with AES-GCM) are vulnerable. Because the overflow occurs prior to authentication, no valid key material is required to trigger it. While exploitability to remote code execution depends on platform and toolchain mitigations, the stack-based write primitive represents a severe risk.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the CMS implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue.  OpenSSL 1.1.1 and 1.0.2 are not affected by this issue."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-68160","LOW","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","Issue summary: Writing large, newline-free data into a BIO chain using the line-buffering filter where the next BIO performs short writes can trigger a heap-based out-of-bounds write.  Impact summary: This out-of-bounds write can cause memory corruption which typically results in a crash, leading to Denial of Service for an application.  The line-buffering BIO filter (BIO_f_linebuffer) is not used by default in TLS/SSL data paths. In OpenSSL command-line applications, it is typically only pushed onto stdout/stderr on VMS systems. Third-party applications that explicitly use this filter with a BIO chain that can short-write and that write large, newline-free data influenced by an attacker would be affected. However, the circumstances where this could happen are unlikely to be under attacker control, and BIO_f_linebuffer is unlikely to be handling non-curated data controlled by an attacker. For that reason the issue was assessed as Low severity.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the BIO implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0, 1.1.1 and 1.0.2 are vulnerable to this issue."
"qubership-jaeger","trivy","ghcr.io/jaegertracing/spark-dependencies/spark-dependencies:latest","CVE-2025-69418","LOW","libssl3t64","3.0.13-0ubuntu3.6","3.0.13-0ubuntu3.7","Issue summary: When using the low-level OCB API directly with AES-NI or<br>other hardware-accelerated code paths, inputs whose length is not a multiple<br>of 16 bytes can leave the final partial block unencrypted and unauthenticated.<br><br>Impact summary: The trailing 1-15 bytes of a message may be exposed in<br>cleartext on encryption and are not covered by the authentication tag,<br>allowing an attacker to read or tamper with those bytes without detection.<br><br>The low-level OCB encrypt and decrypt routines in the hardware-accelerated<br>stream path process full 16-byte blocks but do not advance the input/output<br>pointers. The subsequent tail-handling code then operates on the original<br>base pointers, effectively reprocessing the beginning of the buffer while<br>leaving the actual trailing bytes unprocessed. The authentication checksum<br>also excludes the true tail bytes.<br><br>However, typical OpenSSL consumers using EVP are not affected because the<br>higher-level EVP and provider OCB implementations split inputs so that full<br>blocks and trailing partial blocks are processed in separate calls, avoiding<br>the problematic code path. Additionally, TLS does not use OCB ciphersuites.<br>The vulnerability only affects applications that call the low-level<br>CRYPTO_ocb128_encrypt() or CRYPTO_ocb128_decrypt() functions directly with<br>non-block-aligned lengths in a single call on hardware-accelerated builds.<br>For these reasons the issue was assessed as Low severity.<br><br>The FIPS modules in 3.6, 3.5, 3.4, 3.3, 3.2, 3.1 and 3.0 are not affected<br>by this issue, as OCB mode is not a FIPS-approved algorithm.<br><br>OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0 and 1.1.1 are vulnerable to this issue.<br><br>OpenSSL 1.0.2 is not affected by this issue."
